timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw
1546877252.704599,-19.645391586629334,2.6683066998398792,0.24484583994564474,0.012011888819671407,0.030175005796473815,0.7506595709700452,-89.23648898803236,2.0163817621258557,2.6683066998398792
1546877252.804599,-19.647256716695956,2.641496469118746,0.24612939935847353,-0.012464364584916867,-0.11150735372914114,0.7975067295992382,-89.59702306590654,1.5895714897537743,2.641496469118746
1546877252.904599,-19.649374274321556,2.966768971085912,0.2474305403148764,0.002112333119957607,-0.116977273543043,0.8015164606964215,-89.12581865642863,1.8868922104166592,2.966768971085912
1546877253.004599,-19.65572022340966,3.0174999316729725,0.24821019058815186,-0.016014005382597583,-0.027376117008499297,0.8544232180479125,-89.17571774525666,2.3988189880327875,3.0174999316729725
1546877253.104599,-19.65999476176178,3.2867169995805554,0.24621487215772733,-0.031277443901833936,-0.03883980000360016,0.861978261728981,-89.65249627884546,1.7521136349793902,3.2867169995805554
1546877253.204599,-19.663501427215852,3.6258786446108537,0.24882471474342718,0.0718241220959708,-0.04649016028471854,0.812950375117433,-89.35855827393196,2.1738258606912053,3.6258786446108537
1546877253.304599,-19.669609983078885,4.118650667462807,0.25091834817933867,-0.008516806653687049,0.06121045985944279,0.844956543205621,-89.22652110869907,2.2108457946171853,4.118650667462807
1546877253.404599,-19.67771921374679,4.769711190665921,0.2508242361373252,-0.02288611321574154,-0.06132697343534989,0.8759801019624626,-89.60858951488,1.6381981233966711,4.769711190665921
1546877253.504599,-19.68406274492571,5.536821022901192,0.2524592574766213,0.029741038436508316,-0.011897998477056526,0.9057112091431174,-89.26181993434722,1.699195327948546,5.536821022901192
1546877253.604599,-19.6890250969864,5.565556577953769,0.2531783624303168,0.01875075552040864,-0.02577441956410508,0.8689956298294139,-89.02579052134116,1.7562282971313432,5.565556577953769
1546877253.704599,-19.69221517090991,5.840169973702178,0.24892826584800665,0.026833119668350783,-0.007484455194021534,0.8366485031846891,-89.23664802770917,1.7567863986498151,5.840169973702178
1546877253.804599,-19.69723286564004,5.9484691829477425,0.24624386077459362,0.008965596787325723,-0.0007782361316566143,0.8031843609944685,-89.41861403909111,1.6270503376901144,5.9484691829477425
1546877253.904599,-19.706542604150243,6.199270568255799,0.2459449912601625,0.02504788541423931,0.041694098701358706,0.8032738148284123,-89.20727731110426,1.428514182043387,6.199270568255799
1546877254.004599,-19.71356375387427,6.238141772711246,0.2459546720222883,0.011049177775977937,0.0013681913758708617,0.8135284603015552,-89.26249495242337,1.4502646038662264,6.238141772711246
1546877254.104599,-19.721451053168003,6.194963753877837,0.24625540833101003,0.009685050895033492,-0.005342463572716588,0.8548545858096822,-89.10946400943827,1.7166805705274277,6.194963753877837
1546877254.204599,-19.729459480617486,6.289792427211751,0.24718178877115046,0.015940724318860084,0.046117102631455055,0.8871523713784776,-89.16142209934017,1.645914487926925,6.289792427211751
1546877254.304599,-19.737074719958855,6.314493141050954,0.246642371710821,0.016420544479931656,0.02485319691659916,0.8678134952886714,-89.27040209014463,1.6290330735983551,6.314493141050954
1546877254.404599,-19.744911399259628,6.283822326868262,0.2473835712684944,0.005567378543641328,0.012461357721417878,0.886556818825824,-89.36552931746607,1.6256655675092921,6.283822326868262
1546877254.504599,-19.75393378247823,6.400136564546776,0.25035669057141463,-0.012935076791091198,0.048527777515756064,0.8652965029965122,-89.270002115439,1.6076663236110607,6.400136564546776
1546877254.604599,-19.762559634674087,6.578596760750736,0.25382200994245635,0.007335476823892654,-0.03768178538821523,0.8894118893612841,-89.26090747202,1.5036672628875887,6.578596760750736
1546877254.704599,-19.773157344050695,6.643376346985772,0.25699904853596733,0.011734805523331256,-0.022863122200671496,0.9142566711078142,-89.02490125926317,1.6319720688249024,6.643376346985772
1546877254.804599,-19.781468710401203,6.682725345308177,0.25714272324316084,0.014617391373486319,-0.019452968736162042,0.9176621238246899,-88.92037300586087,1.6869578133033791,6.682725345308177
